ItinID,Origin,Dest,TkCarrier,Pax,Coupons,Avg_Fare
2.01311E+11,JFK,LAX,DL,10,1,218.5
2.01311E+11,JFK,LAX,DL,2,1,218.5
2.01311E+11,JFK,LAX,DL,12,1,219
2.01311E+11,JFK,LAX,DL,3,1,220
2.01311E+11,JFK,LAX,DL,4,1,221.5
2.01311E+11,JFK,LAX,DL,1,1,222
2.01311E+11,JFK,LAX,DL,5,1,222.5
2.01311E+11,JFK,LAX,DL,2,1,223
2.01311E+11,JFK,LAX,DL,1,1,223.5
2.01311E+11,JFK,LAX,DL,10,1,224
2.01311E+11,JFK,LAX,DL,3,1,224.5
2.01311E+11,JFK,LAX,DL,1,1,225.5
2.01311E+11,JFK,LAX,DL,1,1,226
2.01311E+11,JFK,LAX,DL,1,1,226
2.01311E+11,JFK,LAX,DL,1,1,226.5
2.01311E+11,JFK,LAX,DL,4,1,227.5
2.01311E+11,JFK,LAX,DL,8,1,228
2.01311E+11,JFK,LAX,DL,2,1,228.5
2.01311E+11,JFK,LAX,DL,2,1,229
2.01311E+11,JFK,LAX,DL,2,1,229.5
2.01311E+11,JFK,LAX,DL,2,1,230
2.01311E+11,JFK,LAX,DL,5,1,230.5
2.01311E+11,JFK,LAX,DL,3,1,231
2.01311E+11,JFK,LAX,DL,2,1,231.5
2.01311E+11,JFK,LAX,DL,1,1,232.5
2.01311E+11,JFK,LAX,DL,13,1,232.5
2.01311E+11,JFK,LAX,DL,5,1,233
2.01311E+11,JFK,LAX,DL,3,1,235
2.01311E+11,JFK,LAX,DL,1,1,235
2.01311E+11,JFK,LAX,DL,14,1,235
2.01311E+11,JFK,LAX,DL,10,1,235.5
2.01311E+11,JFK,LAX,DL,2,1,236
2.01311E+11,JFK,LAX,DL,1,1,236.5
2.01311E+11,JFK,LAX,DL,1,1,237
2.01311E+11,JFK,LAX,DL,1,1,237.5
2.01311E+11,JFK,LAX,DL,3,1,237.5
2.01311E+11,JFK,LAX,DL,8,1,238
2.01311E+11,JFK,LAX,DL,1,1,238.5
2.01311E+11,JFK,LAX,DL,1,1,239.5
2.01311E+11,JFK,LAX,DL,5,1,240.5
2.01311E+11,JFK,LAX,DL,1,1,241
2.01311E+11,JFK,LAX,DL,1,1,241.5
2.01311E+11,JFK,LAX,DL,2,1,242.5
2.01311E+11,JFK,LAX,DL,1,1,242.5
2.01311E+11,JFK,LAX,DL,5,1,242.5
2.01311E+11,JFK,LAX,DL,1,1,243
2.01311E+11,JFK,LAX,DL,7,1,243
2.01311E+11,JFK,LAX,DL,1,1,244.5
2.01311E+11,JFK,LAX,DL,1,1,245
2.01311E+11,JFK,LAX,DL,2,1,245.5
2.01311E+11,JFK,LAX,DL,6,1,246
2.01311E+11,JFK,LAX,DL,1,1,246.5
2.01311E+11,JFK,LAX,DL,1,1,247
2.01311E+11,JFK,LAX,DL,5,1,248
2.01311E+11,JFK,LAX,DL,1,1,248.5
2.01311E+11,JFK,LAX,DL,1,1,249
2.01311E+11,JFK,LAX,DL,1,1,249.5
2.01311E+11,JFK,LAX,DL,1,1,250
2.01311E+11,JFK,LAX,DL,1,1,250
2.01311E+11,JFK,LAX,DL,1,1,250.5
2.01311E+11,JFK,LAX,DL,1,1,251
2.01311E+11,JFK,LAX,DL,5,1,251.5
2.01311E+11,JFK,LAX,DL,2,1,252
2.01311E+11,JFK,LAX,DL,3,1,252.5
2.01311E+11,JFK,LAX,DL,7,1,253
2.01311E+11,JFK,LAX,DL,3,1,254
2.01311E+11,JFK,LAX,DL,3,1,254.5
2.01311E+11,JFK,LAX,DL,1,1,255
2.01311E+11,JFK,LAX,DL,1,1,255
2.01311E+11,JFK,LAX,DL,3,1,255.5
2.01311E+11,JFK,LAX,DL,1,1,256
2.01311E+11,JFK,LAX,DL,1,1,256.5
2.01311E+11,JFK,LAX,DL,7,1,257.5
2.01311E+11,JFK,LAX,DL,5,1,258
2.01311E+11,JFK,LAX,DL,5,1,258.5
2.01311E+11,JFK,LAX,DL,2,1,260
2.01311E+11,JFK,LAX,DL,1,1,260.5
2.01311E+11,JFK,LAX,DL,2,1,261
2.01311E+11,JFK,LAX,DL,1,1,261.5
2.01311E+11,JFK,LAX,DL,20,1,262.5
2.01311E+11,JFK,LAX,DL,1,1,263
2.01311E+11,JFK,LAX,DL,4,1,263.5
2.01311E+11,JFK,LAX,DL,1,1,264
2.01311E+11,JFK,LAX,DL,3,1,264.5
2.01311E+11,JFK,LAX,DL,2,1,266
2.01311E+11,JFK,LAX,DL,1,1,266.5
2.01311E+11,JFK,LAX,DL,1,1,267
2.01311E+11,JFK,LAX,DL,5,1,267.5
2.01311E+11,JFK,LAX,DL,4,1,268
2.01311E+11,JFK,LAX,DL,13,1,268.5
2.01311E+11,JFK,LAX,DL,1,1,268.5
2.01311E+11,JFK,LAX,DL,1,1,269.5
2.01311E+11,JFK,LAX,DL,1,1,270
2.01311E+11,JFK,LAX,DL,1,1,270.5
2.01311E+11,JFK,LAX,DL,1,1,271
2.01311E+11,JFK,LAX,DL,7,1,272
2.01311E+11,JFK,LAX,DL,9,1,273.5
2.01311E+11,JFK,LAX,DL,1,1,274
2.01311E+11,JFK,LAX,DL,4,1,274.5
2.01311E+11,JFK,LAX,DL,1,1,274.5
2.01311E+11,JFK,LAX,DL,3,1,275.5
2.01311E+11,JFK,LAX,DL,1,1,275.5
2.01311E+11,JFK,LAX,DL,2,1,276
2.01311E+11,JFK,LAX,DL,1,1,276.5
2.01311E+11,JFK,LAX,DL,9,1,277
2.01311E+11,JFK,LAX,DL,1,1,278
2.01311E+11,JFK,LAX,DL,2,1,278.5
2.01311E+11,JFK,LAX,DL,8,1,279.5
2.01311E+11,JFK,LAX,DL,1,1,280
2.01311E+11,JFK,LAX,DL,8,1,281
2.01311E+11,JFK,LAX,DL,8,1,282
2.01311E+11,JFK,LAX,DL,1,1,283
2.01311E+11,JFK,LAX,DL,3,1,283.5
2.01311E+11,JFK,LAX,DL,4,1,284.5
2.01311E+11,JFK,LAX,DL,1,1,285.5
2.01311E+11,JFK,LAX,DL,4,1,286
2.01311E+11,JFK,LAX,DL,12,1,287
2.01311E+11,JFK,LAX,DL,3,1,288
2.01311E+11,JFK,LAX,DL,3,1,288.5
2.01311E+11,JFK,LAX,DL,3,1,289
2.01311E+11,JFK,LAX,DL,1,1,289.5
2.01311E+11,JFK,LAX,DL,1,1,290
2.01311E+11,JFK,LAX,DL,5,1,290.5
2.01311E+11,JFK,LAX,DL,3,1,291.5
2.01311E+11,JFK,LAX,DL,3,1,292
2.01311E+11,JFK,LAX,DL,3,1,293
2.01311E+11,JFK,LAX,DL,4,1,293.5
2.01311E+11,JFK,LAX,DL,2,1,294.5
2.01311E+11,JFK,LAX,DL,2,1,295
2.01311E+11,JFK,LAX,DL,2,1,295.5
2.01311E+11,JFK,LAX,DL,1,1,296
2.01311E+11,JFK,LAX,DL,1,1,296.5
2.01311E+11,JFK,LAX,DL,1,1,297.5
2.01311E+11,JFK,LAX,DL,2,1,298
2.01311E+11,JFK,LAX,DL,12,1,298.5
2.01311E+11,JFK,LAX,DL,10,1,300.5
2.01311E+11,JFK,LAX,DL,2,1,302
2.01311E+11,JFK,LAX,DL,1,1,303
2.01311E+11,JFK,LAX,DL,5,1,303
2.01311E+11,JFK,LAX,DL,2,1,303.5
2.01311E+11,JFK,LAX,DL,5,1,304.5
2.01311E+11,JFK,LAX,DL,1,1,305
2.01311E+11,JFK,LAX,DL,17,1,305.5
2.01311E+11,JFK,LAX,DL,1,1,306.5
2.01311E+11,JFK,LAX,DL,2,1,307
2.01311E+11,JFK,LAX,DL,9,1,307.5
2.01311E+11,JFK,LAX,DL,8,1,308
2.01311E+11,JFK,LAX,DL,1,1,308.5
2.01311E+11,JFK,LAX,DL,4,1,309.5
2.01311E+11,JFK,LAX,DL,2,1,310
2.01311E+11,JFK,LAX,DL,7,1,310.5
2.01311E+11,JFK,LAX,DL,1,1,310.5
2.01311E+11,JFK,LAX,DL,2,1,311
2.01311E+11,JFK,LAX,DL,4,1,312
2.01311E+11,JFK,LAX,DL,5,1,312.5
2.01311E+11,JFK,LAX,DL,3,1,313
2.01311E+11,JFK,LAX,DL,4,1,313.5
2.01311E+11,JFK,LAX,DL,2,1,314.5
2.01311E+11,JFK,LAX,DL,2,1,316
2.01311E+11,JFK,LAX,DL,1,1,316.5
2.01311E+11,JFK,LAX,DL,2,1,317
2.01311E+11,JFK,LAX,DL,1,1,318.5
2.01311E+11,JFK,LAX,DL,3,1,319
2.01311E+11,JFK,LAX,DL,3,1,319.5
2.01311E+11,JFK,LAX,DL,1,1,320.5
2.01311E+11,JFK,LAX,DL,1,1,321
2.01311E+11,JFK,LAX,DL,1,1,322
2.01311E+11,JFK,LAX,DL,1,1,322.5
2.01311E+11,JFK,LAX,DL,1,1,323
2.01311E+11,JFK,LAX,DL,2,1,324
2.01311E+11,JFK,LAX,DL,6,1,324.5
2.01311E+11,JFK,LAX,DL,3,1,325.5
2.01311E+11,JFK,LAX,DL,8,1,326.5
2.01311E+11,JFK,LAX,DL,1,1,328.5
2.01311E+11,JFK,LAX,DL,9,1,329
2.01311E+11,JFK,LAX,DL,1,1,329.5
2.01311E+11,JFK,LAX,DL,4,1,329.5
2.01311E+11,JFK,LAX,DL,6,1,330
2.01311E+11,JFK,LAX,DL,1,1,331
2.01311E+11,JFK,LAX,DL,5,1,331.5
2.01311E+11,JFK,LAX,DL,1,1,332
2.01311E+11,JFK,LAX,DL,1,1,332.5
2.01311E+11,JFK,LAX,DL,1,1,333
2.01311E+11,JFK,LAX,DL,2,1,334
2.01311E+11,JFK,LAX,DL,2,1,334.5
2.01311E+11,JFK,LAX,DL,2,1,335.5
2.01311E+11,JFK,LAX,DL,2,1,336
2.01311E+11,JFK,LAX,DL,1,1,336.5
2.01311E+11,JFK,LAX,DL,4,1,336.5
2.01311E+11,JFK,LAX,DL,1,1,337.5
2.01311E+11,JFK,LAX,DL,2,1,339.5
2.01311E+11,JFK,LAX,DL,1,1,341.5
2.01311E+11,JFK,LAX,DL,2,1,343
2.01311E+11,JFK,LAX,DL,1,1,343.5
2.01311E+11,JFK,LAX,DL,1,1,344
2.01311E+11,JFK,LAX,DL,3,1,344
2.01311E+11,JFK,LAX,DL,1,1,344.5
2.01311E+11,JFK,LAX,DL,1,1,345.5
2.01311E+11,JFK,LAX,DL,5,1,347
2.01311E+11,JFK,LAX,DL,1,1,347.5
2.01311E+11,JFK,LAX,DL,7,1,348
2.01311E+11,JFK,LAX,DL,2,1,349
2.01311E+11,JFK,LAX,DL,3,1,351
2.01311E+11,JFK,LAX,DL,4,1,351.5
2.01311E+11,JFK,LAX,DL,1,1,353.5
2.01311E+11,JFK,LAX,DL,1,1,354.5
2.01311E+11,JFK,LAX,DL,5,1,356
2.01311E+11,JFK,LAX,DL,5,1,356.5
2.01311E+11,JFK,LAX,DL,1,1,357
2.01311E+11,JFK,LAX,DL,1,1,358.5
2.01311E+11,JFK,LAX,DL,3,1,359.5
2.01311E+11,JFK,LAX,DL,1,1,359.5
2.01311E+11,JFK,LAX,DL,1,1,361
2.01311E+11,JFK,LAX,DL,2,1,361.5
2.01311E+11,JFK,LAX,DL,4,1,362
2.01311E+11,JFK,LAX,DL,2,1,362.5
2.01311E+11,JFK,LAX,DL,1,1,363
2.01311E+11,JFK,LAX,DL,2,1,363.5
2.01311E+11,JFK,LAX,DL,1,1,364
2.01311E+11,JFK,LAX,DL,2,1,365
2.01311E+11,JFK,LAX,DL,1,1,365.5
2.01311E+11,JFK,LAX,DL,1,1,366
2.01311E+11,JFK,LAX,DL,3,1,367
2.01311E+11,JFK,LAX,DL,3,1,369
2.01311E+11,JFK,LAX,DL,1,1,369.5
2.01311E+11,JFK,LAX,DL,1,1,370.5
2.01311E+11,JFK,LAX,DL,1,1,372.5
2.01311E+11,JFK,LAX,DL,2,1,374.5
2.01311E+11,JFK,LAX,DL,1,1,375.5
2.01311E+11,JFK,LAX,DL,1,1,376
2.01311E+11,JFK,LAX,DL,1,1,377
2.01311E+11,JFK,LAX,DL,2,1,377.5
2.01311E+11,JFK,LAX,DL,1,1,378.5
2.01311E+11,JFK,LAX,DL,5,1,379.5
2.01311E+11,JFK,LAX,DL,1,1,381
2.01311E+11,JFK,LAX,DL,7,1,382.5
2.01311E+11,JFK,LAX,DL,1,1,383
2.01311E+11,JFK,LAX,DL,1,1,383.5
2.01311E+11,JFK,LAX,DL,1,1,384
2.01311E+11,JFK,LAX,DL,1,1,384.5
2.01311E+11,JFK,LAX,DL,1,1,385.5
2.01311E+11,JFK,LAX,DL,1,1,386
2.01311E+11,JFK,LAX,DL,2,1,386.5
2.01311E+11,JFK,LAX,DL,1,1,387
2.01311E+11,JFK,LAX,DL,1,1,387.5
2.01311E+11,JFK,LAX,DL,3,1,388.5
2.01311E+11,JFK,LAX,DL,3,1,389
2.01311E+11,JFK,LAX,DL,1,1,389.5
2.01311E+11,JFK,LAX,DL,1,1,390.5
2.01311E+11,JFK,LAX,DL,1,1,393
2.01311E+11,JFK,LAX,DL,1,1,393.5
2.01311E+11,JFK,LAX,DL,3,1,393.5
2.01311E+11,JFK,LAX,DL,1,1,394.5
2.01311E+11,JFK,LAX,DL,1,1,395.5
2.01311E+11,JFK,LAX,DL,1,1,397
2.01311E+11,JFK,LAX,DL,8,1,398.5
2.01311E+11,JFK,LAX,DL,1,1,399
2.01311E+11,JFK,LAX,DL,3,1,399.5
2.01311E+11,JFK,LAX,DL,2,1,401
2.01311E+11,JFK,LAX,DL,2,1,402.5
2.01311E+11,JFK,LAX,DL,10,1,403.5
2.01311E+11,JFK,LAX,DL,2,1,404.5
2.01311E+11,JFK,LAX,DL,1,1,405
2.01311E+11,JFK,LAX,DL,12,1,406
2.01311E+11,JFK,LAX,DL,2,1,407
2.01311E+11,JFK,LAX,DL,8,1,408.5
2.01311E+11,JFK,LAX,DL,1,1,409
2.01311E+11,JFK,LAX,DL,1,1,411
2.01311E+11,JFK,LAX,DL,1,1,412
2.01311E+11,JFK,LAX,DL,2,1,413
2.01311E+11,JFK,LAX,DL,1,1,414
2.01311E+11,JFK,LAX,DL,1,1,414.5
2.01311E+11,JFK,LAX,DL,3,1,415.5
2.01311E+11,JFK,LAX,DL,1,1,418.5
2.01311E+11,JFK,LAX,DL,2,1,420.5
2.01311E+11,JFK,LAX,DL,1,1,422
2.01311E+11,JFK,LAX,DL,2,1,423
2.01311E+11,JFK,LAX,DL,1,1,424.5
2.01311E+11,JFK,LAX,DL,1,1,425
2.01311E+11,JFK,LAX,DL,1,1,429
2.01311E+11,JFK,LAX,DL,1,1,430
2.01311E+11,JFK,LAX,DL,11,1,432
2.01311E+11,JFK,LAX,DL,2,1,432.5
2.01311E+11,JFK,LAX,DL,2,1,433.5
2.01311E+11,JFK,LAX,DL,1,1,435
2.01311E+11,JFK,LAX,DL,2,1,436.5
2.01311E+11,JFK,LAX,DL,1,1,437.5
2.01311E+11,JFK,LAX,DL,1,1,438
2.01311E+11,JFK,LAX,DL,3,1,439
2.01311E+11,JFK,LAX,DL,1,1,439.5
2.01311E+11,JFK,LAX,DL,1,1,440
2.01311E+11,JFK,LAX,DL,1,1,440.5
2.01311E+11,JFK,LAX,DL,2,1,441
2.01311E+11,JFK,LAX,DL,1,1,443
2.01311E+11,JFK,LAX,DL,5,1,443.5
2.01311E+11,JFK,LAX,DL,1,1,445
2.01311E+11,JFK,LAX,DL,1,1,449
2.01311E+11,JFK,LAX,DL,1,1,449.5
2.01311E+11,JFK,LAX,DL,1,1,450
2.01311E+11,JFK,LAX,DL,2,1,450.5
2.01311E+11,JFK,LAX,DL,1,1,451.5
2.01311E+11,JFK,LAX,DL,1,1,453
2.01311E+11,JFK,LAX,DL,1,1,455
2.01311E+11,JFK,LAX,DL,1,1,455.5
2.01311E+11,JFK,LAX,DL,7,1,455.5
2.01311E+11,JFK,LAX,DL,1,1,457.5
2.01311E+11,JFK,LAX,DL,1,1,458.5
2.01311E+11,JFK,LAX,DL,1,1,460.5
2.01311E+11,JFK,LAX,DL,1,1,460.5
2.01311E+11,JFK,LAX,DL,1,1,461
2.01311E+11,JFK,LAX,DL,1,1,461.5
2.01311E+11,JFK,LAX,DL,2,1,463.5
2.01311E+11,JFK,LAX,DL,1,1,464
2.01311E+11,JFK,LAX,DL,1,1,465.5
2.01311E+11,JFK,LAX,DL,1,1,466.5
2.01311E+11,JFK,LAX,DL,1,1,467
2.01311E+11,JFK,LAX,DL,2,1,468.5
2.01311E+11,JFK,LAX,DL,4,1,476.5
2.01311E+11,JFK,LAX,DL,1,1,485.5
2.01311E+11,JFK,LAX,DL,2,1,487
2.01311E+11,JFK,LAX,DL,1,1,490
2.01311E+11,JFK,LAX,DL,5,1,490.5
2.01311E+11,JFK,LAX,DL,1,1,490.5
2.01311E+11,JFK,LAX,DL,2,1,491
2.01311E+11,JFK,LAX,DL,4,1,492.5
2.01311E+11,JFK,LAX,DL,4,1,497.5
2.01311E+11,JFK,LAX,DL,1,1,498.5
2.01311E+11,JFK,LAX,DL,9,1,502.5
2.01311E+11,JFK,LAX,DL,1,1,507.5
2.01311E+11,JFK,LAX,DL,1,1,510.5
2.01311E+11,JFK,LAX,DL,1,1,515.5
2.01311E+11,JFK,LAX,DL,2,1,516.5
2.01311E+11,JFK,LAX,DL,1,1,520
2.01311E+11,JFK,LAX,DL,1,1,521
2.01311E+11,JFK,LAX,DL,1,1,522
2.01311E+11,JFK,LAX,DL,2,1,526
2.01311E+11,JFK,LAX,DL,1,1,533
2.01311E+11,JFK,LAX,DL,1,1,534.5
2.01311E+11,JFK,LAX,DL,2,1,538
2.01311E+11,JFK,LAX,DL,1,1,539
2.01311E+11,JFK,LAX,DL,3,1,541.5
2.01311E+11,JFK,LAX,DL,6,1,543
2.01311E+11,JFK,LAX,DL,2,1,550.5
2.01311E+11,JFK,LAX,DL,1,1,552.5
2.01311E+11,JFK,LAX,DL,1,1,554.5
2.01311E+11,JFK,LAX,DL,1,1,557.5
2.01311E+11,JFK,LAX,DL,4,1,566.5
2.01311E+11,JFK,LAX,DL,1,1,573.5
2.01311E+11,JFK,LAX,DL,1,1,586.5
2.01311E+11,JFK,LAX,DL,1,1,586.5
2.01311E+11,JFK,LAX,DL,2,1,587.5
2.01311E+11,JFK,LAX,DL,1,1,589
2.01311E+11,JFK,LAX,DL,1,1,591.5
2.01311E+11,JFK,LAX,DL,1,1,592.5
2.01311E+11,JFK,LAX,DL,2,1,595
2.01311E+11,JFK,LAX,DL,3,1,596.5
2.01311E+11,JFK,LAX,DL,1,1,596.5
2.01311E+11,JFK,LAX,DL,1,1,607.5
2.01311E+11,JFK,LAX,DL,1,1,611.5
2.01311E+11,JFK,LAX,DL,1,1,627
2.01311E+11,JFK,LAX,DL,3,1,637
2.01311E+11,JFK,LAX,DL,1,1,654
2.01311E+11,JFK,LAX,DL,1,1,673
2.01311E+11,JFK,LAX,DL,3,1,677.5
2.01311E+11,JFK,LAX,DL,1,1,684.5
2.01311E+11,JFK,LAX,DL,1,1,689.5
2.01311E+11,JFK,LAX,DL,1,1,694
2.01311E+11,JFK,LAX,DL,1,1,701
2.01311E+11,JFK,LAX,DL,2,1,705.5
2.01311E+11,JFK,LAX,DL,1,1,729
2.01311E+11,JFK,LAX,DL,1,1,739
2.01311E+11,JFK,LAX,DL,1,1,742
2.01311E+11,JFK,LAX,DL,1,1,761.5
2.01311E+11,JFK,LAX,DL,1,1,762.5
2.01311E+11,JFK,LAX,DL,1,1,784
2.01311E+11,JFK,LAX,DL,1,1,801.5
2.01311E+11,JFK,LAX,DL,1,1,809
2.01311E+11,JFK,LAX,DL,1,1,814.5
2.01311E+11,JFK,LAX,DL,1,1,817
2.01311E+11,JFK,LAX,DL,1,1,819
2.01311E+11,JFK,LAX,DL,1,1,833
2.01311E+11,JFK,LAX,DL,2,1,860
2.01311E+11,JFK,LAX,DL,2,1,870.5
2.01311E+11,JFK,LAX,DL,1,1,888.5
2.01311E+11,JFK,LAX,DL,1,1,905.5
2.01311E+11,JFK,LAX,DL,2,1,951.5
2.01311E+11,JFK,LAX,DL,3,1,978
2.01311E+11,JFK,LAX,DL,1,1,999
2.01311E+11,JFK,LAX,DL,1,1,1005
2.01311E+11,JFK,LAX,DL,3,1,1032
2.01311E+11,JFK,LAX,DL,1,1,1059
2.01311E+11,JFK,LAX,DL,1,1,1069.5
2.01311E+11,JFK,LAX,DL,1,1,1070.5
2.01311E+11,JFK,LAX,DL,2,1,1085.5
2.01311E+11,JFK,LAX,DL,4,1,1112.5
2.01311E+11,JFK,LAX,DL,1,1,1115
2.01311E+11,JFK,LAX,DL,1,1,1119
2.01311E+11,JFK,LAX,DL,1,1,1126
2.01311E+11,JFK,LAX,DL,3,1,1139.5
2.01311E+11,JFK,LAX,DL,1,1,1168
2.01311E+11,JFK,LAX,DL,1,1,1171.5
2.01311E+11,JFK,LAX,DL,1,1,1192.5
2.01311E+11,JFK,LAX,DL,5,1,1193
2.01311E+11,JFK,LAX,DL,1,1,1206.5
2.01311E+11,JFK,LAX,DL,1,1,1232.5
2.01311E+11,JFK,LAX,DL,1,1,1329.5
2.01311E+11,JFK,LAX,DL,1,1,1355.5
2.01311E+11,JFK,LAX,DL,1,1,1380
2.01311E+11,JFK,LAX,DL,2,1,1395.5
2.01311E+11,JFK,LAX,DL,1,1,1414.5
2.01311E+11,JFK,LAX,DL,1,1,1416.5
2.01311E+11,JFK,LAX,DL,2,1,1419.5
2.01311E+11,JFK,LAX,DL,1,1,1442.5
2.01311E+11,JFK,LAX,DL,1,1,1470
2.01311E+11,JFK,LAX,DL,1,1,1470.5
2.01311E+11,JFK,LAX,DL,1,1,1471.5
2.01311E+11,JFK,LAX,DL,1,1,1492
2.01311E+11,JFK,LAX,DL,1,1,1513.5
2.01311E+11,JFK,LAX,DL,1,1,1538
2.01311E+11,JFK,LAX,DL,1,1,1550
2.01311E+11,JFK,LAX,DL,1,1,1553
2.01311E+11,JFK,LAX,DL,1,1,1557
2.01311E+11,JFK,LAX,DL,1,1,1595.5
2.01311E+11,JFK,LAX,DL,2,1,1614
2.01311E+11,JFK,LAX,DL,1,1,1640.5
2.01311E+11,JFK,LAX,DL,1,1,1655.5
2.01311E+11,JFK,LAX,DL,1,1,1656
2.01311E+11,JFK,LAX,DL,1,1,1667
2.01311E+11,JFK,LAX,DL,2,1,1667.5
2.01311E+11,JFK,LAX,DL,1,1,1674
2.01311E+11,JFK,LAX,DL,1,1,1679
2.01311E+11,JFK,LAX,DL,1,1,1693.5
2.01311E+11,JFK,LAX,DL,1,1,1714
2.01311E+11,JFK,LAX,DL,1,1,1731
2.01311E+11,JFK,LAX,DL,1,1,1737.5
2.01311E+11,JFK,LAX,DL,1,1,1740
2.01311E+11,JFK,LAX,DL,1,1,1763
2.01311E+11,JFK,LAX,DL,2,1,1777.5
2.01311E+11,JFK,LAX,DL,1,1,1782
2.01311E+11,JFK,LAX,DL,1,1,1793
2.01311E+11,JFK,LAX,DL,1,1,1836.5
2.01311E+11,JFK,LAX,DL,1,1,1864.5
2.01311E+11,JFK,LAX,DL,1,1,1865.5
2.01311E+11,JFK,LAX,DL,1,1,1867
2.01311E+11,JFK,LAX,DL,1,1,1888.5
2.01311E+11,JFK,LAX,DL,1,1,1913.5
2.01311E+11,JFK,LAX,DL,1,1,1919.5
2.01311E+11,JFK,LAX,DL,1,1,1959
2.01311E+11,JFK,LAX,DL,1,1,1959.5
2.01311E+11,JFK,LAX,DL,1,1,1967
2.01311E+11,JFK,LAX,DL,1,1,2014.5
2.01311E+11,JFK,LAX,DL,1,1,2048.5
2.01311E+11,JFK,LAX,DL,1,1,2105.5
2.01311E+11,JFK,LAX,DL,1,1,2134.5
2.01311E+11,JFK,LAX,DL,1,1,2135
2.01311E+11,JFK,LAX,DL,1,1,2142
2.01311E+11,JFK,LAX,DL,1,1,2164.5
2.01311E+11,JFK,LAX,DL,1,1,2223.5
2.01311E+11,JFK,LAX,DL,1,1,2224.5
2.01311E+11,JFK,LAX,DL,1,1,2266.5
2.01311E+11,JFK,LAX,DL,1,1,2274.5
2.01311E+11,JFK,LAX,DL,1,1,2282.5
2.01311E+11,JFK,LAX,DL,1,1,2324.5
2.01311E+11,JFK,LAX,DL,1,1,2339
2.01311E+11,JFK,LAX,DL,1,1,2339.5
2.01311E+11,JFK,LAX,DL,1,1,212.6
2.01311E+11,JFK,LAX,DL,1,1,250.6
2.01311E+11,JFK,LAX,DL,1,1,181.8
2.01311E+11,JFK,LAX,DL,1,1,186
2.01311E+11,JFK,LAX,DL,1,1,192.3
2.01311E+11,JFK,LAX,DL,1,1,199.7
2.01311E+11,JFK,LAX,DL,1,1,194.7
2.01311E+11,JFK,LAX,DL,1,1,205.9
2.01311E+11,JFK,LAX,DL,1,1,198.1
2.01311E+11,JFK,LAX,DL,1,1,201.6
2.01311E+11,JFK,LAX,DL,1,1,215.1
2.01311E+11,JFK,LAX,DL,1,1,233.2
2.01311E+11,JFK,LAX,DL,1,1,233.7
2.01311E+11,JFK,LAX,DL,1,1,226.6
2.01311E+11,JFK,LAX,DL,1,1,238.4
2.01311E+11,JFK,LAX,DL,1,1,242.1
2.01311E+11,JFK,LAX,DL,1,1,233.1
2.01311E+11,JFK,LAX,DL,1,1,250
2.01311E+11,JFK,LAX,DL,3,1,252.1
2.01311E+11,JFK,LAX,DL,1,1,254.7
2.01311E+11,JFK,LAX,DL,1,1,243.1
2.01311E+11,JFK,LAX,DL,1,1,255.7
2.01311E+11,JFK,LAX,DL,1,1,260.4
2.01311E+11,JFK,LAX,DL,1,1,270.9
2.01311E+11,JFK,LAX,DL,1,1,261
2.01311E+11,JFK,LAX,DL,2,1,275.6
2.01311E+11,JFK,LAX,DL,1,1,276.2
2.01311E+11,JFK,LAX,DL,1,1,264
2.01311E+11,JFK,LAX,DL,1,1,277.5
2.01311E+11,JFK,LAX,DL,1,1,279
2.01311E+11,JFK,LAX,DL,1,1,279.5
2.01311E+11,JFK,LAX,DL,1,1,280
2.01311E+11,JFK,LAX,DL,1,1,295
2.01311E+11,JFK,LAX,DL,1,1,287
2.01311E+11,JFK,LAX,DL,1,1,292
2.01311E+11,JFK,LAX,DL,1,1,296.5
2.01311E+11,JFK,LAX,DL,1,1,308.9
2.01311E+11,JFK,LAX,DL,1,1,316.4
2.01311E+11,JFK,LAX,DL,1,1,318.9
2.01311E+11,JFK,LAX,DL,1,1,327.9
2.01311E+11,JFK,LAX,DL,1,1,353.7
2.01311E+11,JFK,LAX,DL,1,1,354.8
2.01311E+11,JFK,LAX,DL,1,1,358.4
2.01311E+11,JFK,LAX,DL,1,1,354.9
2.01311E+11,JFK,LAX,DL,1,1,474.3
2.01311E+11,JFK,LAX,DL,1,1,493.1
2.01311E+11,JFK,LAX,DL,1,1,514.1
2.01311E+11,JFK,LAX,DL,1,1,541
2.01311E+11,JFK,LAX,DL,1,1,583.3
2.01311E+11,JFK,LAX,DL,1,1,2135.6
2.01311E+11,JFK,LAX,DL,1,1,277.2
2.01311E+11,JFK,LAX,DL,1,1,435.4
2.01311E+11,JFK,LAX,DL,1,1,342.4
2.01311E+11,JFK,LAX,DL,1,1,405.7
2.01311E+11,JFK,LAX,DL,1,1,248.3
2.01311E+11,JFK,LAX,DL,1,1,334.2
2.01311E+11,JFK,LAX,DL,1,1,187.5
2.01311E+11,JFK,LAX,DL,1,1,614.9
2.01311E+11,JFK,LAX,DL,1,1,257.4
2.01311E+11,JFK,LAX,DL,1,1,883.1
2.01311E+11,JFK,LAX,DL,1,1,264.6
2.01311E+11,JFK,LAX,DL,1,1,549.6
2.01311E+11,JFK,LAX,DL,1,1,401.4
2.01311E+11,JFK,LAX,DL,1,1,221.6
2.01311E+11,JFK,LAX,DL,1,1,1477
